53.2073,1901,,
28.5749,1901,,
21.1393,1901,,
19.1433,1901,,
28.1219,1901,,
2.92296,1901,,
6.38223,1901,,
7.40665,1901,,
17.5099,1901,,
58.8767,1901,,
24.0903,1901,,
12.3918,1901,,
11.2392,1902,,
31.6979,1902,,
33.525,1902,,
16.0655,1902,,
11.2813,1902,,
1.80278,1902,,
0.4438,1902,,
0.77589,1902,,
20.9548,1902,,
52.9525,1902,,
23.4511,1902,,
39.9143,1902,,
45.8629,1903,,
16.6731,1903,,
24.3981,1903,,
30.4566,1903,,
6.33634,1903,,
13.4264,1903,,
0.14998,1903,,
0.29248,1903,,
27.6366,1903,,
14.2252,1903,,
63.4065,1903,,
46.7475,1903,,
63.4398,1904,,
39.3612,1904,,
25.3623,1904,,
11.5135,1904,,
3.84528,1904,,
7.29971,1904,,
8.74157,1904,,
4.71033,1904,,
25.2921,1904,,
40.2266,1904,,
13.6048,1904,,
28.0205,1904,,
32.7946,1905,,
15.4375,1905,,
10.7388,1905,,
19.8182,1905,,
21.8547,1905,,
10.6933,1905,,
9.29652,1905,,
6.34669,1905,,
6.8676,1905,,
35.1216,1905,,
12.1573,1905,,
67.5809,1905,,
57.2262,1906,,
42.8188,1906,,
23.3553,1906,,
9.52021,1906,,
14.5616,1906,,
13.5389,1906,,
5.67822,1906,,
5.20248,1906,,
33.9686,1906,,
34.3175,1906,,
31.7776,1906,,
28.2034,1906,,
38.7467,1907,,
49.3452,1907,,
18.2775,1907,,
18.7937,1907,,
5.96684,1907,,
12.2425,1907,,
4.46698,1907,,
1.52569,1907,,
30.0049,1907,,
20.7242,1907,,
16.0472,1907,,
6.09139,1907,,
22.3634,1908,,
17.2503,1908,,
53.2569,1908,,
13.4453,1908,,
0.91226,1908,,
1.50113,1908,,
0.84767,1908,,
2.71879,1908,,
11.0608,1908,,
15.9614,1908,,
22.6759,1908,,
37.629,1908,,
48.3708,1909,,
27.0935,1909,,
19.1123,1909,,
37.2541,1909,,
17.0387,1909,,
10.5491,1909,,
1.06723,1909,,
2.98907,1909,,
11.3891,1909,,
49.8778,1909,,
17.5668,1909,,
16.0961,1909,,
39.744,1910,,
35.7844,1910,,
12.4195,1910,,
12.2568,1910,,
26.7451,1910,,
3.16603,1910,,
0.2132,1910,,
1.2967,1910,,
13.3086,1910,,
3.54298,1910,,
8.34029,1910,,
73.4973,1910,,
74.9986,1911,,
14.3637,1911,,
38.5814,1911,,
36.9527,1911,,
16.0274,1911,,
3.49623,1911,,
8.45107,1911,,
3.74126,1911,,
17.0269,1911,,
34.4679,1911,,
45.0845,1911,,
29.8784,1911,,
47.6462,1912,,
16.4851,1912,,
7.95422,1912,,
18.6371,1912,,
5.53983,1912,,
5.59899,1912,,
0.00594,1912,,
2.06038,1912,,
54.0906,1912,,
39.0182,1912,,
19.3301,1912,,
18.3134,1912,,
45.0763,1913,,
73.521,1913,,
14.7074,1913,,
18.2156,1913,,
28.0252,1913,,
1.55573,1913,,
0.13063,1913,,
1.08889,1913,,
1.09642,1913,,
25.1393,1913,,
7.57859,1913,,
19.6849,1913,,
46.5688,1914,,
33.5944,1914,,
13.0308,1914,,
10.7536,1914,,
10.3505,1914,,
2.53189,1914,,
1.19467,1914,,
4.32397,1914,,
12.6427,1914,,
23.1963,1914,,
19.448,1914,,
27.1551,1914,,
65.0015,1915,,
41.7936,1915,,
25.6902,1915,,
30.7507,1915,,
11.1308,1915,,
36.1648,1915,,
1.10531,1915,,
3.86602,1915,,
27.3527,1915,,
26.0487,1915,,
18.4709,1915,,
40.8671,1915,,
41.468,1916,,
39.1497,1916,,
11.9755,1916,,
28.5475,1916,,
21.6741,1916,,
3.53248,1916,,
0.48494,1916,,
10.519,1916,,
17.0079,1916,,
19.6963,1916,,
53.3764,1916,,
12.1523,1916,,
24.1822,1917,,
30.0172,1917,,
56.6111,1917,,
5.99323,1917,,
14.5961,1917,,
25.1668,1917,,
0.43965,1917,,
1.54052,1917,,
10.7388,1917,,
29.5691,1917,,
61.2617,1917,,
20.399,1917,,
19.0524,1918,,
22.0543,1918,,
67.2704,1918,,
27.3371,1918,,
27.8471,1918,,
5.949,1918,,
3.2302,1918,,
4.66287,1918,,
