9.77324,1901,,
1.85937,1901,,
2.10263,1901,,
1.52702,1901,,
14.7047,1901,,
1.81277,1901,,
2.66543,1901,,
2.8287,1901,,
1.35963,1901,,
1.22698,1901,,
2.32101,1901,,
4.76793,1901,,
9.19943,1902,,
3.40289,1902,,
2.89851,1902,,
2.44999,1902,,
2.49416,1902,,
1.82923,1902,,
2.69486,1902,,
2.8287,1902,,
1.27642,1902,,
1.70174,1902,,
3.37859,1902,,
4.85782,1902,,
6.63807,1903,,
4.10595,1903,,
4.16507,1903,,
2.21532,1903,,
2.29877,1903,,
1.55166,1903,,
2.66543,1903,,
2.85325,1903,,
1.28105,1903,,
1.44313,1903,,
1.88891,1903,,
2.8239,1903,,
7.31074,1904,,
3.91655,1904,,
2.21122,1904,,
5.76783,1904,,
2.36454,1904,,
1.55248,1904,,
2.66543,1904,,
2.8287,1904,,
1.27642,1904,,
1.80508,1904,,
5.74549,1904,,
6.78932,1904,,
4.37579,1905,,
4.93381,1905,,
4.6654,1905,,
5.98457,1905,,
2.16883,1905,,
1.5591,1905,,
2.66571,1905,,
2.82947,1905,,
1.22866,1905,,
1.47662,1905,,
2.38723,1905,,
8.00176,1905,,
3.61916,1906,,
2.66759,1906,,
3.16496,1906,,
2.7866,1906,,
7.66139,1906,,
1.87623,1906,,
2.66147,1906,,
2.8257,1906,,
1.22867,1906,,
4.89159,1906,,
1.69615,1906,,
1.5549,1906,,
9.55837,1907,,
3.82487,1907,,
4.48541,1907,,
3.44705,1907,,
2.01995,1907,,
1.81953,1907,,
2.70029,1907,,
2.9064,1907,,
1.24837,1907,,
3.12805,1907,,
4.07978,1907,,
3.11881,1907,,
14.5641,1908,,
5.84924,1908,,
6.75296,1908,,
6.87414,1908,,
2.41236,1908,,
2.6599,1908,,
2.65774,1908,,
2.81761,1908,,
1.1805,1908,,
3.31905,1908,,
4.04621,1908,,
5.13137,1908,,
7.39886,1909,,
2.54084,1909,,
2.44579,1909,,
6.27125,1909,,
4.37746,1909,,
1.48576,1909,,
2.65774,1909,,
2.81761,1909,,
1.24963,1909,,
2.20088,1909,,
2.10717,1909,,
3.69004,1909,,
6.37058,1910,,
1.77425,1910,,
6.01219,1910,,
4.69151,1910,,
2.87509,1910,,
1.5226,1910,,
2.65032,1910,,
2.86871,1910,,
1.22429,1910,,
1.22077,1910,,
3.08553,1910,,
2.29132,1910,,
8.13945,1911,,
7.05319,1911,,
3.71536,1911,,
3.008,1911,,
2.22569,1911,,
1.48735,1911,,
2.79931,1911,,
2.81761,1911,,
1.2234,1911,,
4.48372,1911,,
4.11893,1911,,
6.03869,1911,,
5.81494,1912,,
6.07512,1912,,
2.60265,1912,,
2.38777,1912,,
3.11915,1912,,
1.48585,1912,,
2.68072,1912,,
2.82387,1912,,
1.20239,1912,,
1.69296,1912,,
3.76799,1912,,
6.74623,1912,,
2.33292,1913,,
5.88788,1913,,
3.47629,1913,,
2.35408,1913,,
11.8105,1913,,
1.49767,1913,,
2.65966,1913,,
3.02271,1913,,
1.20496,1913,,
5.03021,1913,,
3.17582,1913,,
4.58917,1913,,
2.14338,1914,,
4.01902,1914,,
2.23078,1914,,
7.92045,1914,,
