482.32701999999995,1901.0
410.9214,1902.0
311.34287,1903.0
547.51295,1904.0
382.00756,1905.0
314.34490000000005,1906.0
366.56281999999993,1907.0
351.77871,1908.0
344.8453,1909.0
297.71057,1910.0
339.29474000000005,1911.0
505.5896,1912.0
251.03582000000003,1913.0
480.67331,1914.0
327.68505000000005,1915.0
347.94163,1916.0
378.85571,1917.0
357.77312,1918.0
310.27317,1919.0
326.68285,1920.0
358.08301000000006,1921.0
317.90422,1922.0
332.14909,1923.0
298.57037,1924.0
308.79537999999997,1925.0
294.85105,1926.0
360.70035,1927.0
344.51716000000005,1928.0
237.40762,1929.0
298.06349,1930.0
226.87543999999997,1931.0
307.48747,1932.0
378.63819,1933.0
282.16829,1934.0
223.81452,1935.0
346.96286999999995,1936.0
281.51525,1937.0
306.16688,1938.0
309.15826000000004,1939.0
327.75113000000005,1940.0
367.27774000000005,1941.0
368.57723,1942.0
375.71779,1943.0
246.90811,1944.0
195.64655999999997,1945.0
301.54481999999996,1946.0
260.65767,1947.0
320.23782,1948.0
386.83540000000005,1949.0
271.7854,1950.0
357.90702000000005,1951.0
266.93440000000004,1952.0
390.14546000000007,1953.0
327.59221,1954.0
403.1002400000001,1955.0
412.93987000000016,1956.0
372.31051,1957.0
289.49078,1958.0
291.76102,1959.0
370.86334999999997,1960.0
222.49376,1961.0
377.74345999999997,1962.0
503.9019200000001,1963.0
299.60585,1964.0
430.82676,1965.0
233.10985000000002,1966.0
413.27722000000006,1967.0
348.3013,1968.0
422.25208999999995,1969.0
329.85900000000004,1970.0
400.02298,1971.0
367.0303700000001,1972.0
291.85114,1973.0
277.99075,1974.0
287.95239999999995,1975.0
434.01843,1976.0
333.09042,1977.0
265.22049,1978.0
336.16163,1979.0
325.78298,1980.0
173.53267,1981.0
313.13871000000006,1982.0
188.28800999999999,1983.0
151.29049,1984.0
334.55690000000004,1985.0
254.33738,1986.0
341.78797,1987.0
384.69395000000003,1988.0
389.99818,1989.0
276.72837000000004,1990.0
331.06818,1991.0
285.80199999999996,1992.0
278.39558999999997,1993.0
231.93973999999994,1994.0
281.04036999999994,1995.0
530.3505,1996.0
332.02268999999995,1997.0
223.17152000000002,1998.0
287.59744000000006,1999.0
217.00144,2000.0
195.81266,2001.0
360.69377,2002.0
351.16634,2003.0
288.51369,2004.0
230.80555,2005.0
347.2393799999999,2006.0
226.70259000000001,2007.0
347.73879999999997,2008.0
360.46933,2009.0
432.44905000000006,2010.0
362.97585,2011.0
332.60067,2012.0
249.82037,2013.0
302.71696,2014.0
228.24727,2015.0
