96.31962000000001,1901.0
126.54097,1902.0
96.9222,1903.0
152.96762,1904.0
151.33944000000002,1905.0
144.87043,1906.0
133.86712,1907.0
139.00814,1908.0
124.07545999999999,1909.0
107.57190999999999,1910.0
213.06606000000002,1911.0
128.46303,1912.0
141.9563,1913.0
117.26728,1914.0
80.49576,1915.0
125.34423000000001,1916.0
103.99874,1917.0
150.96750000000003,1918.0
144.27192000000002,1919.0
142.41424999999998,1920.0
138.20934,1921.0
113.95815,1922.0
98.74720999999998,1923.0
129.58083000000002,1924.0
84.26520999999998,1925.0
111.40691000000001,1926.0
118.70679,1927.0
101.65208999999997,1928.0
121.08192,1929.0
86.36312,1930.0
121.73902999999999,1931.0
74.40942999999999,1932.0
79.69850000000001,1933.0
113.60844,1934.0
112.81444,1935.0
114.96995000000001,1936.0
112.01641,1937.0
161.85514,1938.0
139.20030999999997,1939.0
109.11247999999999,1940.0
125.76753999999998,1941.0
128.67370000000003,1942.0
129.79112,1943.0
188.41612999999998,1944.0
127.89465000000001,1945.0
84.70439000000005,1946.0
80.75326,1947.0
115.66315999999999,1948.0
125.36683000000001,1949.0
106.80182999999998,1950.0
110.01022,1951.0
115.69691999999999,1952.0
152.00549,1953.0
142.11572,1954.0
77.01488,1955.0
70.49985,1956.0
141.3071,1957.0
47.19332,1958.0
83.05968999999999,1959.0
58.9328,1960.0
135.22478,1961.0
56.87738999999999,1962.0
126.04416000000002,1963.0
114.89469,1964.0
119.11171,1965.0
122.60653000000002,1966.0
121.38371999999998,1967.0
123.28594000000001,1968.0
111.48342,1969.0
81.74701999999999,1970.0
157.39394000000001,1971.0
113.43325999999999,1972.0
65.74914,1973.0
166.51173,1974.0
123.68108999999998,1975.0
98.105,1976.0
113.30949000000001,1977.0
64.47464,1978.0
123.97264,1979.0
153.50617000000003,1980.0
71.09105,1981.0
158.30620000000005,1982.0
109.27899999999998,1983.0
91.86009000000001,1984.0
123.20859000000002,1985.0
118.99258999999999,1986.0
99.36118,1987.0
190.66053,1988.0
89.83113999999999,1989.0
99.37495000000001,1990.0
153.47495999999998,1991.0
125.10761000000001,1992.0
108.37888,1993.0
146.51318000000003,1994.0
74.38898,1995.0
106.06198,1996.0
117.29100000000001,1997.0
89.26950000000004,1998.0
70.14146,1999.0
78.02252000000001,2000.0
103.67863999999999,2001.0
126.0801,2002.0
117.24814,2003.0
78.99578000000001,2004.0
81.86555,2005.0
86.05707000000001,2006.0
99.01798999999998,2007.0
72.30954,2008.0
70.10336000000001,2009.0
116.55605000000001,2010.0
73.84304000000002,2011.0
91.05896000000001,2012.0
120.19491000000002,2013.0
115.80547999999999,2014.0
111.87670999999999,2015.0
