10.2205,1901,,
8.55992,1901,,
16.896,1901,,
9.79033,1901,,
1.21847,1901,,
0.17117,1901,,
0.23527,1901,,
0.2036,1901,,
0,1901,,
0.13226,1901,,
1.56574,1901,,
7.57154,1901,,
1.71047,1902,,
2.57886,1902,,
3.24155,1902,,
9.02289,1902,,
0.4098,1902,,
0.17117,1902,,
0.06401,1902,,
0.2036,1902,,
0,1902,,
1.72363,1902,,
3.35632,1902,,
1.62976,1902,,
3.71109,1903,,
28.5588,1903,,
9.07043,1903,,
11.6212,1903,,
0.4098,1903,,
0.17117,1903,,
0.06401,1903,,
0.2036,1903,,
0,1903,,
0.04065,1903,,
0.41115,1903,,
5.01862,1903,,
6.63857,1904,,
5.26285,1904,,
20.8784,1904,,
4.43001,1904,,
8.8894,1904,,
0.17117,1904,,
0.06401,1904,,
0.2036,1904,,
0,1904,,
0.04065,1904,,
0.84242,1904,,
1.27469,1904,,
4.36039,1905,,
11.3532,1905,,
12.3466,1905,,
1.72288,1905,,
0.4098,1905,,
0.17117,1905,,
0.06401,1905,,
0.2036,1905,,
0,1905,,
0.04065,1905,,
0.50855,1905,,
19.8496,1905,,
8.29348,1906,,
25.4259,1906,,
31.4121,1906,,
1.72288,1906,,
2.1244,1906,,
0.17117,1906,,
0.06401,1906,,
0.2036,1906,,
0,1906,,
0.04065,1906,,
1.56992,1906,,
2.41692,1906,,
1.86857,1907,,
38.2368,1907,,
2.39744,1907,,
9.34584,1907,,
1.9515,1907,,
0.17117,1907,,
0.06401,1907,,
0.2036,1907,,
0,1907,,
0.04065,1907,,
0.50855,1907,,
2.1521,1907,,
16.0698,1908,,
4.06695,1908,,
4.83245,1908,,
5.8829,1908,,
0.4098,1908,,
0.17117,1908,,
0.06401,1908,,
0.2036,1908,,
0,1908,,
0.04065,1908,,
0.37626,1908,,
2.67906,1908,,
19.0724,1909,,
2.24422,1909,,
2.39744,1909,,
11.5796,1909,,
0.4098,1909,,
0.17117,1909,,
0.06401,1909,,
0.2036,1909,,
0,1909,,
0.04065,1909,,
8.57274,1909,,
18.2524,1909,,
24.3277,1910,,
4.06695,1910,,
11.9502,1910,,
2.80994,1910,,
2.38751,1910,,
0.17117,1910,,
0.06401,1910,,
0.2036,1910,,
0,1910,,
0.04065,1910,,
0.37626,1910,,
9.09072,1910,,
11.4995,1911,,
4.12005,1911,,
57.324,1911,,
4.22833,1911,,
0.4098,1911,,
0.17117,1911,,
0.06401,1911,,
0.2036,1911,,
0,1911,,
0.04065,1911,,
5.58542,1911,,
9.10326,1911,,
15.4035,1912,,
12.2823,1912,,
7.9848,1912,,
34.0861,1912,,
0.4098,1912,,
0.17117,1912,,
0.06401,1912,,
0.2036,1912,,
0,1912,,
0.04065,1912,,
0.50855,1912,,
46.8292,1912,,
10.3206,1913,,
47.6415,1913,,
3.09763,1913,,
1.72288,1913,,
0.80063,1913,,
0.17117,1913,,
0.06401,1913,,
0.2036,1913,,
0,1913,,
0.04065,1913,,
0.37626,1913,,
14.9423,1913,,
10.1326,1914,,
19.4822,1914,,
13.3884,1914,,
16.6929,1914,,
1.21847,1914,,
0.17117,1914,,
0.23527,1914,,
0.2036,1914,,
0,1914,,
0.13226,1914,,
5.03797,1914,,
7.06962,1914,,
