tas,"	Year", Month, Country, ISO3, ISO2
32.9766,2014,8,DZA,,
30.388,2014,9,DZA,,
25.5039,2014,10,DZA,,
18.7688,2014,11,DZA,,
13.255,2014,12,DZA,,
11.4575,2015,1,DZA,,
13.7142,2015,2,DZA,,
18.6313,2015,3,DZA,,
23.0832,2015,4,DZA,,
29.1591,2015,5,DZA,,
32.5674,2015,6,DZA,,
34.0243,2015,7,DZA,,
32.9743,2015,8,DZA,,
29.8894,2015,9,DZA,,
25.861,2015,10,DZA,,
18.2145,2015,11,DZA,,
13.3522,2015,12,DZA,,
