tas,"	Year", Month, Country, ISO3, ISO2
25.3602,2003,9,JOR,,
22.445,2003,10,JOR,,
15.9586,2003,11,JOR,,
10.3917,2003,12,JOR,,
9.66512,2004,1,JOR,,
10.7617,2004,2,JOR,,
15.8494,2004,3,JOR,,
18.4723,2004,4,JOR,,
22.7204,2004,5,JOR,,
25.9199,2004,6,JOR,,
28.5997,2004,7,JOR,,
25.9731,2004,8,JOR,,
25.8812,2004,9,JOR,,
23.1237,2004,10,JOR,,
15.5381,2004,11,JOR,,
9.15674,2004,12,JOR,,
9.32443,2005,1,JOR,,
10.1781,2005,2,JOR,,
14.6409,2005,3,JOR,,
19.166,2005,4,JOR,,
22.0563,2005,5,JOR,,
25.6104,2005,6,JOR,,
28.2887,2005,7,JOR,,
28.4976,2005,8,JOR,,
25.2073,2005,9,JOR,,
20.9704,2005,10,JOR,,
14.6662,2005,11,JOR,,
13.2967,2005,12,JOR,,
9.78726,2006,1,JOR,,
11.8223,2006,2,JOR,,
14.6249,2006,3,JOR,,
18.4414,2006,4,JOR,,
23.2936,2006,5,JOR,,
27.5855,2006,6,JOR,,
27.14,2006,7,JOR,,
29.0774,2006,8,JOR,,
26.1724,2006,9,JOR,,
21.4898,2006,10,JOR,,
13.7068,2006,11,JOR,,
8.07917,2006,12,JOR,,
8.31311,2007,1,JOR,,
11.2849,2007,2,JOR,,
13.2525,2007,3,JOR,,
17.2343,2007,4,JOR,,
24.5588,2007,5,JOR,,
26.7653,2007,6,JOR,,
28.2633,2007,7,JOR,,
28.3895,2007,8,JOR,,
26.0371,2007,9,JOR,,
23.1172,2007,10,JOR,,
16.1196,2007,11,JOR,,
10.2325,2007,12,JOR,,
5.97258,2008,1,JOR,,
9.4341,2008,2,JOR,,
17.6186,2008,3,JOR,,
20.7023,2008,4,JOR,,
22.1309,2008,5,JOR,,
27.0263,2008,6,JOR,,
28.0774,2008,7,JOR,,
28.9102,2008,8,JOR,,
26.6709,2008,9,JOR,,
21.049,2008,10,JOR,,
16.1655,2008,11,JOR,,
11.2776,2008,12,JOR,,
9.10753,2009,1,JOR,,
11.5475,2009,2,JOR,,
12.9921,2009,3,JOR,,
18.7754,2009,4,JOR,,
22.3433,2009,5,JOR,,
27.1345,2009,6,JOR,,
27.8201,2009,7,JOR,,
28.237,2009,8,JOR,,
24.9652,2009,9,JOR,,
23.4336,2009,10,JOR,,
15.5018,2009,11,JOR,,
12.877,2009,12,JOR,,
12.5005,2010,1,JOR,,
13.9209,2010,2,JOR,,
17.0578,2010,3,JOR,,
20.3084,2010,4,JOR,,
24.0963,2010,5,JOR,,
27.4568,2010,6,JOR,,
29.3973,2010,7,JOR,,
30.722,2010,8,JOR,,
27.6644,2010,9,JOR,,
24.0135,2010,10,JOR,,
18.467,2010,11,JOR,,
12.5364,2010,12,JOR,,
10.2983,2011,1,JOR,,
10.9909,2011,2,JOR,,
13.6331,2011,3,JOR,,
18.03,2011,4,JOR,,
22.4568,2011,5,JOR,,
25.9778,2011,6,JOR,,
29.4174,2011,7,JOR,,
28.4808,2011,8,JOR,,
26.0445,2011,9,JOR,,
20.8616,2011,10,JOR,,
12.2106,2011,11,JOR,,
10.0214,2011,12,JOR,,
7.94296,2012,1,JOR,,
9.69098,2012,2,JOR,,
12.0774,2012,3,JOR,,
20.1466,2012,4,JOR,,
23.758,2012,5,JOR,,
26.8648,2012,6,JOR,,
29.2399,2012,7,JOR,,
28.4955,2012,8,JOR,,
26.7933,2012,9,JOR,,
23.1658,2012,10,JOR,,
17.0917,2012,11,JOR,,
11.9689,2012,12,JOR,,
10.1895,2013,1,JOR,,
12.6753,2013,2,JOR,,
14.8665,2013,3,JOR,,
17.9804,2013,4,JOR,,
23.9759,2013,5,JOR,,
25.5704,2013,6,JOR,,
27.7549,2013,7,JOR,,
27.7956,2013,8,JOR,,
25.1312,2013,9,JOR,,
19.6382,2013,10,JOR,,
17.323,2013,11,JOR,,
9.39107,2013,12,JOR,,
10.2723,2014,1,JOR,,
11.6716,2014,2,JOR,,
15.5935,2014,3,JOR,,
20.214,2014,4,JOR,,
22.7395,2014,5,JOR,,
23.5759,2014,6,JOR,,
27.3535,2014,7,JOR,,
28.5771,2014,8,JOR,,
24.9217,2014,9,JOR,,
20.9349,2014,10,JOR,,
14.8199,2014,11,JOR,,
12.6381,2014,12,JOR,,
9.35015,2015,1,JOR,,
11.1042,2015,2,JOR,,
15.4304,2015,3,JOR,,
17.6555,2015,4,JOR,,
23.977,2015,5,JOR,,
24.9323,2015,6,JOR,,
28.5082,2015,7,JOR,,
30.1134,2015,8,JOR,,
27.8569,2015,9,JOR,,
23.3341,2015,10,JOR,,
15.9669,2015,11,JOR,,
8.91702,2015,12,JOR,,
